Date,Auto,Energy,FMCG,Infra,IT,Media,Metal,Pharma,Realty,Banking
2025-07-22,51.61986294689985,49.45426320375865,53.76441077847195,52.36776809528742,57.80983016387551,67.57810596052222,41.28963403471938,54.962369738038284,51.73211376653034,60.83424030207768
2025-07-23,53.567688993005525,48.924864654925734,53.55228189742224,54.075523060725814,55.300863186763515,64.75466869289647,42.81859766384603,54.51369809831843,44.45401875784043,64.83860332649802
2025-07-24,58.99585846176581,52.912739070080896,53.22342674105344,58.024742733080636,51.95025399925724,65.34922802744411,47.435464936821226,56.87616010143536,46.36638938479507,65.61517926553591
2025-07-25,56.01905376051022,46.72987655229067,53.82064986290905,56.52425160648913,48.40779118625241,57.908714192963274,45.38240515035614,60.577665172788585,44.57604176152854,65.82545866123458
2025-07-28,55.64040213143691,43.04081557995643,54.676790630212146,49.04409590270459,43.75820106434414,50.02830908038117,39.40147931752422,62.480997147112404,33.685663020118525,61.86147350888442
2025-07-29,59.36762950514749,47.85944293112203,55.635399538871035,56.74802860136437,41.0853021666949,52.992822600813184,45.847755186428124,75.07449312357609,37.28927065307442,62.327969764490874
2025-07-30,55.49160660599737,49.23018579200756,59.04622372570573,60.690595635249686,43.962770381435185,53.756936945142954,47.20603771583543,75.28707327023318,35.20394653983769,60.25743740505681
2025-07-31,52.349088178160365,50.21534565838077,68.21322957037678,56.36028128341846,44.71211027599262,59.160426912565626,47.15415161847519,72.0891532042349,37.04146251168826,60.77113276092856
2025-08-01,47.15335536467371,46.38158027569031,71.90899828936331,44.24797033451494,39.13989644020094,57.831754914091235,39.163569480382634,55.18208823769359,29.77577994693352,56.45831496109707
2025-08-04,54.81692785180024,45.374899994030365,72.95387656337,50.01152545841805,45.781838502485655,49.41708430915624,44.15573362445953,56.430810710858694,32.903970453571404,55.167334426391655
2025-08-05,54.92808826533889,44.762014390429165,68.9151966489559,48.12677811311584,44.52287519823447,52.916575399895535,42.097366623856175,52.7384155303054,32.25091155343533,51.42458799095904
2025-08-06,50.78836796759557,42.50968138809168,62.16898873042446,43.8757000724051,36.97258370181117,45.48278936110103,40.45173457584924,42.34275697373954,28.719818260754455,52.72586559776017
2025-08-07,51.13741187256643,39.09853735705421,60.918151277847635,35.1802826262201,40.17803881686341,51.83475271855814,34.56248034962885,46.92754342023269,30.7955212479604,51.08337370194009
2025-08-08,46.93117860079404,34.36987615214177,58.7911730700492,25.107091319392083,40.03589874486081,52.267727942784234,28.927106690801807,40.208884426890535,30.266911301552497,47.62503043539786
2025-08-11,51.29780839617726,35.20504816997256,63.197371445987805,30.708287548530716,40.12032261846861,50.310219592703994,31.133050380926203,41.682201673487135,35.92685676455034,50.672523280208445
2025-08-12,54.49719927148043,37.91409776191425,64.13636624130933,28.770855922409805,41.938219750689285,55.804965575707,31.634415865151215,44.934563996958595,34.16352122425418,46.58454130945569
2025-08-13,56.64727210780026,38.48815139099591,63.019480142045914,31.616953586490652,42.318179312145396,58.40695391853398,30.949002579176828,49.793630921116424,37.11865140817176,49.170602687451456
2025-08-14,55.184421709448294,35.39001293079509,58.43735756897862,31.369451613824566,44.32500311285931,53.30401868746674,29.952202176797055,49.71230351031949,37.58178572980319,51.48325100956199
2025-08-18,70.57389085114757,33.57410975470562,62.2317946769816,32.548484686102086,41.037599355544096,50.9120473923269,38.0405930202819,46.33569866566989,41.59241949866524,52.680818313257994
2025-08-19,75.20471126063465,35.8808940642531,58.05038751835738,35.21311553350098,43.07219473264819,56.40907754183513,41.68011584444565,44.06191363127881,42.045371168579635,53.12716353242921
2025-08-20,76.67567203191025,36.049870760657925,66.02904605757826,35.39940505755836,50.032386517664186,51.283345650269986,43.46228560058193,46.463501703344384,42.88742165155998,49.90941538965789
2025-08-21,73.34646278128804,34.61613047624211,57.706516813569884,38.72156818384716,51.75759193751222,51.83067185262173,46.517953335825894,48.76753715542086,46.272199347733384,49.620500565107115
2025-08-22,72.96640305685845,33.62599253383072,55.498064845631326,37.99538009664994,51.35692636282552,54.74532028191437,40.899990778108815,52.60201707524609,41.74949722731627,46.4800955746708
2025-08-25,79.25967310839609,35.700822506974525,50.20248696485251,41.7142279133478,61.11028451725612,53.09452458466678,43.37731962535869,50.655139716989126,44.99473531718203,45.39671442284848
2025-08-26,77.5941925842067,29.526767196918343,54.99768595804956,33.64988364806764,62.62065542568222,47.87619919295395,37.722254443507666,39.910093198359036,37.428962916020275,40.52554666597327
2025-08-28,71.48606946548517,26.517604720363323,48.33337692526051,29.685923629080417,57.67710501828207,46.08486201703469,35.72438083597975,32.293111148186895,32.65869906254643,35.455510219104184
2025-08-29,67.0442986568775,25.99466037581421,50.90004667575755,27.78809334653434,54.25191952414256,43.8322103422938,35.65496341160082,33.74028896082504,28.249376389111287,33.44012118633257
2025-09-01,75.72384203453578,29.58523119036402,47.72981244245756,31.881956907198976,59.87297368218554,42.680942703951864,37.88935605058371,29.90626507999185,27.035914574358827,36.71174840119013
2025-09-02,75.84159566833173,34.905221551802015,56.70944684246978,35.30016974555403,59.6590418135286,42.57665556223714,39.18976320575342,29.513772430191025,29.031147615298174,37.26164466174908
2025-09-03,76.39196086137467,36.33299290897299,60.9724064401468,38.46989269052871,58.18666931657861,42.48432198540158,46.46371942475351,36.416753716101155,29.292736024669765,36.077836051449694
2025-09-04,81.66423105769674,32.83578099550006,63.814103008754245,37.56297298036084,56.75008907705801,46.37757309915148,44.75095793911836,38.749160390759975,29.118047214081656,36.68992726115055
2025-09-05,83.98043864204199,32.546408558766,59.72778206239317,35.8841009089703,52.38951997801951,51.13363927453196,46.114498343462344,37.86505059997494,32.17611434087917,34.88364594456121
2025-09-08,95.11206866563113,34.32495458056335,62.98495463075046,38.217239197753415,54.77927630473338,51.48314102213586,46.72292369799955,33.416616479037785,34.41423626404788,35.413186804646365
2025-09-09,98.05864311196176,40.67271181481098,68.89755739254235,40.63081703626122,64.58368496223083,57.415531137405665,51.4353479884045,34.03541369661838,35.08391376386751,37.234138233126416
2025-09-10,93.20832027222501,44.8410823492019,68.77362825319456,44.194241177812,72.52235270703832,61.94227626039239,54.80511886765722,32.363785817686804,45.10624208573126,41.21208103181431
2025-09-11,89.55290927970562,44.719521517054226,69.05130323534536,41.805694288885434,71.55169609154957,63.22377320684931,53.374160494412095,29.581156872197194,43.00406712457232,42.38544789810022
2025-09-12,92.74224081078216,45.45311141541588,63.820436492582424,40.251170490733365,71.37763766297725,63.83601572579366,56.26659801237268,31.781408316416698,44.628275939508335,43.2692519729556
2025-09-15,92.72401626737711,50.54311382082858,56.854498586900405,47.2905415307399,70.88824704026028,62.13846970509973,60.46874329052932,34.7926448373435,51.78067729059155,45.052190642052096
2025-09-16,100.0,54.778952960873184,50.00216066557163,56.56038233769246,76.71657503158113,64.86850119894504,68.04338370777873,48.67697421160444,57.49019859051444,47.53232789357567
2025-09-17,96.14485895427418,55.651278569047136,48.90533914179071,52.44047740945037,73.04783329200268,61.409395537374955,57.98533308863579,45.727005635359454,53.53601092402206,49.47064134741132
2025-09-18,94.70352422249586,53.839116016341116,54.072307231513776,52.57692228080576,76.60418693187559,59.98656787167297,58.448266005630245,54.89634432480256,54.08164917218404,52.26288998728536
2025-09-19,95.06616828866193,59.35137518352661,56.244378978027356,54.659456130002326,79.2187481542902,61.57712713423624,60.35302795240297,65.51580121426782,58.02226014783896,50.08576692157871
2025-09-22,93.6725600186328,63.11502608155065,53.66338278995867,55.142474524843585,69.37623843554881,60.491054375666096,61.31183297431605,56.24252136852369,57.68493312894035,48.577242889898464
2025-09-23,99.84994343149603,62.85743624255136,48.602734993322,59.72099386020678,69.44879209530825,58.108582101645254,69.25533659080939,59.55959514132878,59.046640195657965,52.59139127992813
2025-09-24,93.36109275980705,58.56210085273543,48.04078399133733,53.63788136196786,67.73682022641353,56.52638975610789,66.45653461157217,54.34932276152615,49.881371056455706,48.20236934498722
2025-09-25,88.63626606991647,54.892053111586506,48.89321321898349,50.16939678032604,63.761659556529494,53.453207320071904,66.3366482538336,48.04998673947426,48.0438399254654,51.094606912049066
2025-09-26,82.52230749852274,51.82669874321737,48.64186227251812,47.501668608312194,57.91781872149985,49.09017415014336,57.295598482455745,32.0888324967414,45.76178846118196,47.869640274577584
2025-09-29,82.21182586832761,57.37820620580278,53.70784092180754,51.146453625635445,57.30417891345557,48.045764375504554,62.781295582543116,31.47530817630259,49.480482042333264,47.5850244191274
2025-09-30,70.17257948150325,57.48169997215478,46.385598457378286,46.55695926558073,58.83220844007921,45.928695383033016,61.542754936223595,32.46044395863464,43.81698416852835,47.63516316997417
2025-10-01,67.97020504022099,55.86565077047428,43.85529528912733,40.91863423775101,59.372261744789476,53.130586341841024,60.49902030312309,39.175201956824615,44.508424665498914,51.31495422987602
2025-10-03,67.74192066880346,57.13997511672038,38.09946735806008,42.968822273688296,53.516934235367174,58.57980554783981,65.2069529654095,41.50172948303874,42.06201781770949,54.504611172254215
2025-10-06,69.85969449775611,58.212637632865096,39.94259568633002,43.62363280760536,58.9659919995897,55.41339291098998,62.1445165068446,37.65930529109351,42.51069184599595,57.013090193292285
2025-10-07,70.39804990635592,60.11533892291195,40.58891865702387,47.730191769313194,59.92714397681781,50.8046258897593,64.05104373245068,36.7090651691963,45.81452536787509,60.60440197215195
2025-10-08,64.36258591849406,56.88672175655606,39.64436478181613,45.196024112736694,58.97270582967407,50.91905238056046,62.23403077773011,32.2645160490112,40.69361011367403,59.91024530283936
2025-10-09,64.9232160185696,62.67814907745921,34.52206156213114,54.62794397213507,62.55192142751748,51.972521951545424,73.2293217858801,42.56179627254275,45.39966373346181,63.4769837120624
2025-10-10,67.29095757626841,66.03271047262986,40.4631162128485,58.088086838589234,65.56973973521163,52.952353421582366,71.64483959323343,50.679038143661,51.183363372652046,69.25587357571874
2025-10-13,69.95955219769552,65.28291437170483,30.69223805941734,59.22490722183262,65.43504893055174,52.22674242835218,71.91885522871056,50.39039523146439,54.05076156246101,70.38973618210034
2025-10-14,60.61306346074418,58.49138190485692,29.450794054714425,54.189232672516205,61.37639364733414,51.07001409443702,64.48795544639788,48.13197152439101,50.06101594987842,68.68015731239768
2025-10-15,61.346212083546526,56.739312839396106,27.731215350243556,57.00003414802235,62.09109307996056,46.48281925118415,64.11894748324481,48.68547229993971,53.828126371722064,71.47678720213594
2025-10-16,62.78229139691226,56.285288929845954,36.370450199428554,59.40280283977544,64.24609939825842,46.97392705499586,56.391715865002,44.30256992663456,57.09028302777139,72.23738781026825
2025-10-17,61.78061076903898,58.658508690418174,41.853988566558925,63.813301456004886,61.44476881155452,43.88585700619764,55.15061723000668,47.63333024866333,58.92660952979121,73.78764405741795
2025-10-20,56.2129433717212,59.779277419735344,48.2946036460893,69.58890173926616,66.84897344728901,44.41840016991174,52.532635990296974,50.589634355080506,62.04408747944628,75.16153734103726
2025-10-21,45.49537856108026,60.89005649847555,50.14655287780003,69.34822750820815,69.39123020439234,45.97933866338534,53.02016429032959,53.32754468967346,61.4249565815995,74.73154410493613
2025-10-23,45.82060068023049,61.39265488184507,49.80406804922455,67.28851536534462,68.83953963570852,47.06074368458282,53.201659898624,49.42669765547447,62.63000740343876,75.83848363230517
2025-10-24,49.708294536280874,59.294917566673554,43.48287005657475,65.94306495782818,61.964436714347926,48.132384655726185,56.1035892033092,46.29700312029842,60.914637846018714,71.81818709487405
2025-10-27,52.47023527791702,57.22455641754046,42.6874266458043,70.44653383474999,63.674726421283836,44.37440721267542,58.681561805181346,43.58278308701651,64.07263714814377,73.18854729317216
2025-10-28,49.873641008012996,55.354686550536556,44.19278026275475,70.8210886630891,61.55975033644084,46.46283694601846,60.39164314262474,40.7661920294228,62.0028137414667,73.71950392698699
2025-10-29,47.77772730815336,60.05256858631592,48.32885941645695,75.41351993588127,64.47634288557542,52.09041927626503,65.46486459474465,46.73054703243717,58.544663565402665,73.55502301014593
2025-10-30,42.446944837770985,58.51990916520145,48.81871842837775,68.69066589501082,61.719389249799775,49.93468742341246,62.274650851315705,43.84869686102999,56.77531553395685,70.9048197847452
2025-10-31,41.47804506819227,56.964680481864875,50.03374522232609,66.32648982457492,59.744485581462655,45.46054185017735,60.86053627225617,42.70887403251676,55.75412763228377,68.27428335191824
2025-11-03,41.61331211948189,60.144054372383025,47.94183016333775,68.08545911853794,57.44542579612914,47.07287935183578,61.07348237726914,42.056453804191,61.050581836366824,69.09401140002286
2025-11-04,40.00808741520514,55.583202292054025,46.89613236320188,65.24560592309562,55.49143416724124,46.76454180615337,55.48284163960652,37.82283435743368,58.19076179670686,69.29294092938066
2025-11-06,40.82549991625197,48.37449042463863,47.67204147135698,62.04552744529075,62.96106076762019,38.33879503989381,47.07770356225951,41.873911414213225,55.34145221296451,67.94137791378725
2025-11-07,40.66382753136119,49.39026247141921,51.324073175735826,56.38869317789494,63.07700720093863,39.27440603180414,48.486951244024766,41.20596209830349,57.440408729867734,68.48524946701343
2025-11-10,45.030307353221176,53.224937622379755,48.459026922914575,59.21518587554291,68.53624102164991,37.84631648045293,51.85548249511627,46.78938132871264,61.66717248158447,70.49165048734834
2025-11-11,50.96800776211295,56.23764675118272,51.33908292521071,65.6578788040082,74.11679861535265,38.74824448308868,52.584349678934814,49.28263344858342,64.0095778430553,71.08879226095083
2025-11-12,57.214943312804536,61.28194818338425,51.26444579003886,68.43823776595706,84.30493692589857,43.22763193935648,56.428554028262035,61.03228803960348,64.26002531223972,73.86170242591515
2025-11-13,56.3153647620848,57.680829813025326,47.36292850964271,70.19166037120993,83.05647595387428,43.63077661209516,56.853844923863285,63.284725520687516,63.557614651933925,74.1015089966549
2025-11-14,52.766423616922154,58.903214966968086,52.08591756997231,73.67561524191369,80.23723677140626,46.736761867658075,50.42426546182362,65.87385885378512,64.67872906998869,73.3536781883904
2025-11-17,53.505724205859195,59.374706582641835,49.62570001828953,75.93580204818063,79.53473731844201,37.80556535675487,49.30177011787991,61.90200919775138,63.75481691029534,72.37627831451402
2025-11-18,53.08194951228159,55.739595433670644,47.067730532365175,72.12382158441652,76.63295420730125,37.54881305171388,40.813337961865315,59.35092164433352,59.796992366284954,71.05348336458346
2025-11-19,52.75204768872045,55.07152919701619,48.15269335220444,71.13108869660844,79.40051525356789,39.41320883834271,43.93133533840828,59.29320090167044,58.08903717746416,70.04844321493458
2025-11-20,52.90418496942942,54.690721184632615,50.89306117076256,71.69387316052695,79.41692584746053,35.99764170907176,44.464460143743864,56.46858545302731,55.14497244267134,69.55585257411109
2025-11-21,58.577289035034774,55.022641188099676,54.243218715208066,74.39164643171205,75.28940003431896,38.79679802742576,37.763698148966064,57.517108749535836,55.04932189178543,68.1530809915866
2025-11-24,57.485452695335646,49.90471999038601,50.03423559267078,68.14397182513859,74.61023697320567,37.53582875027261,27.89980460954981,51.970715736982456,49.11495119117152,68.22913775737854
2025-11-25,55.41983641590762,48.20616554824141,47.558543364995906,67.81228783740613,73.57786084614656,35.0090358415124,32.9480067354399,48.85975991691425,49.63370509934532,66.20938469018257
2025-11-26,58.26409673973427,54.29925451466413,53.39419766128065,71.74734520073626,78.20504062886158,37.98909180493093,39.910733884789124,53.23623579974335,51.13147645138577,68.74812493271445
2025-11-27,57.391970477366826,54.03624506490118,55.34426779757875,72.49672296490114,79.69639744203391,42.874947212086894,42.27638950272398,55.87199109432406,50.88266713350259,70.72842364985983
2025-11-28,59.68113550489896,50.04440111164483,53.127149890441004,66.73172317166265,78.62647305609562,46.24475117121118,40.33458514552264,59.10810271954976,44.75535296695292,70.27793328822129
2025-12-01,59.26272926169347,49.53705453657044,44.17024807459077,63.109965395526736,79.59554131644371,45.65004064651278,40.793797728618046,57.27460062516514,39.10673305475002,66.93489871675521
2025-12-02,58.02288944047129,50.46099096424762,38.1012387159326,60.996734064522606,84.24404851038881,49.823400927814625,43.01703742469725,56.15753486311351,39.309459059028704,63.859688856534646
2025-12-03,54.83239515595217,45.68730189789395,35.24815973344064,49.5302103395122,84.29877762438423,48.87507605988975,42.070210495076125,53.22361713614738,37.695994073461314,63.07433473823577
2025-12-04,55.33678530794823,43.59683346076509,38.13577477398082,48.69783634777195,88.52705425633893,43.239810821934896,40.98393161239341,52.53961776824395,39.293032215184645,62.776476194738706
2025-12-05,57.842008070618455,43.41203745656857,36.32289275181364,53.656284015992995,85.66494125088616,41.07692006583024,42.832384043944685,52.255723282579844,39.62206717144698,65.29598340772822
2025-12-08,55.378107368316364,38.31566852442169,34.11284901276849,48.75349168991171,86.0085698019837,35.22215514999116,34.11528332100172,48.81337599057425,32.53229718512559,65.06762309016449
2025-12-09,51.88505223450821,40.10680552225334,34.79905592467694,42.931208172604684,82.62571551649874,38.607655860171576,30.317687015616475,47.937311155683176,32.02644544866121,63.87388172430898
2025-12-10,53.139072688442255,41.19223830293577,37.6443788959269,40.69980347300847,82.08494240265964,39.840471702944946,28.23203634820753,50.028363070032846,33.69585982785296,61.71217730969778
2025-12-11,59.73411813879185,35.43259507097453,33.472832605589566,35.860448422584525,82.78169235453402,35.1528339708513,26.646689827862474,51.5135278323515,34.22032237291802,62.32169837063086
2025-12-12,62.1654271719059,36.90829992868418,32.31876784629672,43.757805676192056,84.90738285421156,34.92883696727891,35.93231983744309,54.47568418858858,37.2872695277019,64.18004553847243
2025-12-15,58.25783694863335,37.42704964663153,36.52306400348739,44.588582617927386,86.21524541059577,42.901286539456336,38.8739581872404,54.241400350307636,37.14266319281887,65.55262357344492
2025-12-16,58.33882873181094,33.780268977837245,38.54063700083729,42.343248284153276,85.02107255603843,43.15174390931761,35.573949339051346,47.741828292734404,30.30120713711212,61.784607504470635
2025-12-17,60.208512726262434,34.68353892117592,38.64387189454371,42.90528680105979,88.46656957965591,39.596801693242426,40.459019462625974,50.439889330683165,30.048011390301955,62.04975194835215
2025-12-18,57.348424129051715,35.847893629919696,38.4298444045547,43.91663849713016,90.80363722882701,42.408546684827975,47.244753994612495,50.31135853657243,33.711698753213184,63.182653475251
2025-12-19,59.30811417017539,39.339243809586755,42.56773723893402,54.90164604316063,92.5158007920349,42.877515005115455,43.00277634753638,55.56459222680953,37.67768843722496,61.41611139376531
2025-12-22,60.5878394748333,39.94001755716061,45.19821903306306,56.44588246467015,93.67270536491127,46.90714321039501,45.409876584068115,54.322150767145516,37.480227770143536,61.62668078594573
2025-12-23,57.325897654506754,40.84826408258547,47.2740499541415,51.990035682640446,88.88022082446658,49.607335801424554,45.26595874922536,53.661768485113804,37.88360838922619,61.25620025271109
2025-12-24,53.65038675940453,38.21829940750439,46.21462304157392,47.9686592812467,83.16729417675059,48.7278053240644,46.57502184782143,47.33303718443784,39.72153277235333,60.765093812059035
2025-12-26,53.487653806700685,39.281022690544596,49.86565015535578,45.05724518347347,81.71951994608155,48.841005660746525,47.71296176493911,44.50571708563877,38.779552576042924,59.35607982757276
2025-12-29,53.3087856523106,37.02447316236756,47.81078586083837,41.928224262488875,82.67251867527834,51.794221707347255,49.889156235924595,40.41629140576835,37.182496414010906,58.45258699747705
2025-12-30,54.51612698293458,34.96437496547493,45.319970658871405,39.822462874126316,80.39050852737275,50.69836505145064,56.53315844281978,39.32297861178025,34.44930128411225,57.78693790099789
2025-12-31,58.517016142019486,41.45887489385908,50.079484929618204,46.10626917460418,80.78374089791423,54.981109323884645,63.53584931701203,44.88325651927001,39.504286664248895,59.43062499279294
2026-01-01,58.2660563559647,42.881821476126426,50.97851992917373,46.194756525956414,75.9715185049953,56.06405321768243,63.884752521588375,44.757637826309164,40.41725089675643,58.998366245944666
2026-01-02,64.57024491142298,51.725068362539474,27.279078308742307,52.3999598850946,77.11751447621607,63.47084551906427,71.28422490016976,46.53776810929705,46.201599553864895,61.34287632114518
2026-01-05,65.67455154775533,53.050408157561414,30.07668363004458,51.32302261530574,73.59986582493624,67.43722368914281,80.06144016855495,47.21930725448385,54.399086318890774,63.45021978489094
2026-01-06,67.15329637569035,55.265859040696796,33.9218542542818,48.50060014382183,74.1213771744771,65.91045138511645,84.92926749948785,56.9911499104114,58.271628153708974,64.3750870712665
2026-01-07,64.97283036722612,55.104721816847956,34.28040126260242,45.21631267347683,80.78341333743751,68.20872844541768,83.29505896930105,58.455927106395634,54.13917669651593,63.747358017297614
2026-01-08,60.00388417124481,40.294815179405504,28.82459795228477,32.4364910386953,73.7035279755781,61.62640243312102,67.87552348468277,49.340782656808535,49.67554751026223,60.616801006207076
2026-01-09,57.416766017421914,39.60143011573303,23.87675626877714,29.76665403064398,74.02697495925071,57.6528755414745,67.25589735389829,46.15778936411793,46.20750937252781,57.222036587205324
2026-01-12,53.77154856689056,41.860603019615105,24.68998343043687,32.253919367225684,73.7149575913428,51.280873708238126,72.59509677237443,41.476135179730015,43.354822697769116,58.01297477935634
2026-01-13,49.76481293536273,41.424023763948036,23.848358330807002,26.75973327510309,74.79851414318657,54.16311536846885,71.4299664983805,41.0715184768543,43.9999074945419,59.31618001882425
2026-01-14,46.94234510036125,44.255583249809,20.969554575512642,31.013304685951155,72.03338024998122,55.44315052940129,81.11334020586143,39.398205429264124,42.33964494479841,61.50266277868721
2026-01-16,48.984445955372124,44.63555781910561,23.962579870123403,34.673110108356205,79.28458847299143,53.48476375093368,80.56071660808254,33.21977309309662,44.76158754405094,64.16684129868293
2026-01-19,48.51708603162209,43.972967432433634,26.27900216530619,30.980053942343616,75.2874250343537,52.605456529412756,80.55156757741176,31.333176056014462,39.39629987350587,64.04320896295576
2026-01-20,39.02931187031973,37.813431366302225,21.010526347016587,22.134403080209633,68.23554595864601,50.43326548577648,73.85136689948389,24.508988009460676,28.51842050230736,60.527295163369054
2026-01-21,41.85029126178529,42.72683892873716,22.5151200368799,28.526685965966376,67.12086003455437,56.07461125395934,81.02114603399532,26.697842474811956,33.4479622065243,58.648111342770505
2026-01-22,46.5649232762413,43.57762548327906,27.181592344840013,30.091461090877264,71.62229824957286,60.056838913968406,84.89334829961999,34.96258745670919,29.238934673931965,59.96219099977018
2026-01-23,43.60354722931434,37.37510489507236,25.328317325409945,22.548716623374972,73.6619019591942,52.223106187435775,81.12323837976055,30.41605784952442,22.746165510036317,57.43344080603118
2026-01-27,36.38960837122272,38.3273466493952,21.067697674047952,24.433371417352152,74.16759295140251,48.48096626008927,87.79657064077968,27.962466399083052,21.57430548175281,61.07352016469074
2026-01-28,36.572258047205914,50.6528527061411,18.364529551542503,23.840764505887517,73.86176032094939,54.427456602826894,87.15921195115693,26.28590313555718,21.717647293813595,62.384773890737286
2026-01-29,36.76279889679371,57.316685116617585,9.48736371467578,28.221746328077074,70.73266000111217,49.23560986976225,96.38690568787787,23.912033121832362,23.01282431409547,63.64356937869095
2026-01-30,39.47870221584414,57.70704751601728,16.417471979967736,29.564329832074037,69.6381794387069,54.21957910680467,81.89814644688158,28.649484830657396,27.388246353365414,63.43979521410634
2026-02-02,41.04808845770005,53.16692016101365,13.848529813957667,30.343748944109546,69.82980648543092,54.57771302418585,74.39458743122728,25.36613675870425,27.966699153384596,58.5158274346633
2026-02-03,50.649743261317134,64.64811977472817,12.64275495514192,45.09622548912019,69.78561537587072,60.15966760166884,80.93998853104235,38.09407073830972,36.67320821538148,64.8664547354742
2026-02-04,51.020672634913325,68.9894371007392,12.98806595500377,50.0780116948181,54.28067170770131,62.921215047164424,84.98023278999591,33.481311382302735,36.29412027115744,65.70578960759471
2026-02-05,47.645880238426216,66.52592464675726,10.321753179666066,45.845870028231104,48.91585235567163,62.227240237837044,78.52714629486545,31.602531872855327,36.33688880600937,65.25557360397998
2026-02-06,45.57662822520011,66.72736904901896,20.063676827909404,49.13605659997104,47.126016296293734,59.61003852596547,77.29960951652014,29.46375490030243,38.4052411579865,65.48676506909274
2026-02-09,48.526732824188265,68.56718804623443,22.88358640492863,53.81657327507911,48.49493760747413,70.34682487788345,81.66629671681405,38.41768186936954,43.74130888878929,69.15857007779535
2026-02-10,54.706577557463476,69.19260314497407,22.51369558416058,55.06389400959799,51.34200861685485,78.42098454584901,81.96742839896581,37.53671980607728,44.41148963318619,68.92528936078476
2026-02-11,60.75803921852874,70.59035821198339,21.703463458120304,59.872336305703286,48.209662882482604,77.16786213127162,83.15554575512567,43.66015109166637,47.13327287697065,69.43775132029431
2026-02-12,57.01780421101969,69.58001483878749,20.850852931354435,60.77850632319481,35.51077929777165,73.3995004527261,77.39502493528171,43.46608850432615,45.611568895507986,68.26552714416601
2026-02-13,52.06231355233746,58.63679968614684,9.60736953117171,50.93678900493518,33.69358900674008,68.78898366371193,63.47121729638366,38.14747230477949,39.91930399533983,64.82767528508153
2026-02-16,48.46680756020462,64.91847400062439,12.989840538008984,56.191642704054324,31.242374039788185,65.87988491605196,65.31656996018681,41.61732465162446,42.90185882589688,67.78655520168071
2026-02-17,43.27528658979042,55.69876505093685,40.368650606251485,48.946045623838444,33.39816876873532,64.91704212838275,55.465194741112626,42.604834326493126,37.446175134119855,67.24881337661157
2026-02-18,43.65026413396198,58.71242288824765,42.817447486434695,54.260823314045616,32.7389877742145,63.68113313410399,57.47880418240195,44.05427035582208,34.69705207840549,69.60893641563499
2026-02-19,36.86662370414485,57.43698762494146,33.661273781130156,52.66640670362225,29.04549802913329,61.02434906118408,53.16045545566844,35.47111456507361,30.071727487363425,65.2910381979535
2026-02-20,40.39868837460618,62.74118477017523,36.19341011410949,58.83259421276252,21.588262585212075,59.567891981309614,56.91177209710615,31.994829242198268,31.09475625565316,67.89748461821175
2026-02-23,45.08749899413501,73.3345783234456,42.53939905648835,71.45161532286527,21.765509634431513,62.60972712443555,65.41303704663571,38.83741497302195,33.175373507468066,68.01488823835827
2026-02-24,47.9301348389499,79.97279819992157,49.729694836427754,73.08957326277493,8.81848038286731,61.60523748043559,69.87818946549503,44.22584984800583,32.4533040358904,70.00831240821195
2026-02-25,55.829897475009425,80.32158250673099,45.277873821482586,69.44763906903788,13.22694098543151,67.28546718223475,72.47883074322182,54.51479047448282,33.87696737972905,68.8010382638644
2026-02-26,59.45901421167819,81.24192251871358,44.59048090333266,77.22203473300064,11.625802135913156,63.06446640335282,72.35016590514914,61.046161253534756,35.010564367019,68.14987002110342
2026-02-27,56.06909349781974,78.69284565090862,39.22634934596296,70.14167157918789,15.720099656740768,65.4419675262788,59.71918264880438,56.010604762623494,32.315253073905154,65.00704888827353
2026-03-02,51.14890952720892,76.92371379315169,38.265251776297944,59.48459386679379,5.4739891035350405,62.115736460124396,63.077883125123776,62.48327546394737,28.66327423449833,58.83511464270439
2026-03-04,42.96577552116127,71.63114819622966,26.437776444730645,54.03638750252892,7.614853435538939,59.19369399539956,51.142889164910045,59.35656303644856,26.336040535716215,54.32451816677579
2026-03-05,55.64147927279405,84.32182514035473,31.957307478197222,72.45144189212044,8.748269856747447,64.90729232700966,62.33819210515087,71.55058169467922,39.12634746417926,55.559218741876
2026-03-06,53.910013703221736,85.62012301367389,36.46807210514942,68.58385376407314,10.237714706200038,65.33231935805163,59.83037131698092,74.51942471884043,36.36599038273254,52.1956752851476
2026-03-09,38.18778920619552,76.92427632871383,25.817942587310817,59.923067218144,9.861997817847717,55.93428378670641,49.32224519863982,69.4460899845953,36.053622177863325,40.06447816698358
2026-03-10,51.416793958902694,86.00514870371875,30.708289155448533,68.13699031165864,7.980335928432633,65.40952935956065,55.13396161082243,77.90609051337287,45.44122031455468,48.69283877240085
2026-03-11,45.63964379350507,86.78856979651408,30.570818513854864,62.31058095601294,3.85901629425403,69.17803027754303,45.82408801815651,80.28754763244493,41.87293441731304,38.15932966648164
2026-03-12,33.38135509181815,80.34914455791136,27.142890187839825,56.89803442870822,3.4116242904314538,65.69259280746815,41.153104155722524,81.61583020950937,35.96948270307187,33.56684628279065
2026-03-13,25.250520415762235,68.21989325962855,32.3834009072428,42.113200608943785,2.351228312366933,57.68940899946834,18.300462729224627,78.88040651456852,33.06358503936179,24.880395806986865
